Feature	Gain
Column_236	559.4466707706451
Column_1350	559.2895817756653
Column_626	558.5331528186798
Column_1077	557.923526763916
Column_1438	555.7057135105133
Column_846	552.4770798683167
Column_340	551.2205185890198
Column_433	550.9453201293945
Column_1305	549.866780757904
Column_961	549.4998927116394
Column_1669	549.2402529716492
Column_1580	548.3423602581024
Column_203	547.4642758369446
Column_1146	546.9432787895203
Column_1337	537.4462070465088
Column_1039	535.6430706977844
Column_1123	535.5914552211761
Column_1333	534.959789276123
Column_1372	534.1725900173187
Column_278	534.1482493877411
Column_1115	533.1693713665009
Column_1358	532.4567823410034
Column_1381	531.5395121574402
Column_1336	529.6194605827332
Column_744	528.7761981487274
Column_393	528.6061705350876
Column_1638	527.227391242981
Column_1510	525.8418198823929
Column_94	525.5302596092224
Column_1213	524.4231691360474
Column_166	523.895253777504
Column_1595	522.3726723194122
Column_226	521.5164811611176
Column_204	520.9769501686096
Column_1584	519.5212434530258
Column_1370	519.3776087760925
Column_1518	519.2838019132614
Column_391	519.0113677978516
Column_1323	516.4416825771332
Column_1276	515.9780685901642
Column_845	513.2272245883942
Column_1227	512.8307819366455
Column_960	512.7331147193909
Column_1362	512.6866805553436
Column_1341	512.4566667079926
Column_520	512.0481947660446
Column_235	510.0860209465027
Column_723	506.3878102302551
Column_100	506.02404737472534
Column_269	505.38491916656494
Column_379	505.2486979961395
Column_80	504.4661297798157
Column_53	503.95828771591187
Column_1158	502.8848671913147
Column_61	501.5345299243927
Column_1682	501.50312876701355
Column_1687	500.0039496421814
Column_1086	499.3836464881897
Column_970	499.213742017746
Column_1394	498.03274846076965
Column_888	493.6433017253876
Column_1177	493.00318670272827
Column_853	492.9982398748398
Column_1162	492.82290172576904
Column_753	490.77251148223877
Column_1395	489.8623266220093
Column_1380	489.04608154296875
Column_621	488.21312975883484
Column_1201	487.0463984012604
Column_761	486.46551036834717
Column_258	485.72101974487305
Column_1745	484.0399670600891
Column_1377	483.5254373550415
Column_1103	481.39634132385254
Column_907	480.1153676509857
Column_1619	479.5953097343445
Column_1734	478.4905352592468
Column_905	476.31523883342743
Column_1317	475.993700504303
