Feature	Gain
Column_1072	301.37299156188965
Column_445	300.060998916626
Column_1219	299.7845575809479
Column_1123	298.7885000705719
Column_723	298.3986482620239
Column_1266	298.14558959007263
Column_1215	298.0409872531891
Column_1141	297.6697096824646
Column_106	297.62564849853516
Column_521	296.99768352508545
Column_1184	296.85516905784607
Column_939	296.5719392299652
Column_294	296.0635986328125
Column_1588	295.2872724533081
Column_755	294.7263400554657
Column_1333	294.45285987854004
Column_762	293.6187484264374
Column_1621	292.23733925819397
Column_1675	291.524941444397
Column_1019	291.11154985427856
Column_883	290.85581851005554
Column_1442	289.6554501056671
Column_479	288.68705892562866
Column_1312	288.4163999557495
Column_137	288.12049865722656
Column_340	286.03999161720276
Column_1103	285.9604182243347
Column_1409	285.89924907684326
Column_1692	281.66057300567627
Column_1336	281.4695887565613
Column_363	280.8750464916229
Column_905	280.2712998390198
Column_760	279.62812781333923
Column_1350	279.5839014053345
Column_1162	278.243679523468
Column_1084	276.9765520095825
Column_237	276.7465901374817
Column_1615	275.815060377121
Column_372	275.2935621738434
Column_1584	274.3880503177643
Column_391	274.2154586315155
Column_1077	272.7774410247803
Column_1236	271.868999004364
Column_1384	270.82884883880615
Column_958	270.16273832321167
Column_1194	269.80914998054504
Column_1208	268.14130687713623
Column_1083	267.4382817745209
Column_1337	267.11280155181885
Column_1192	265.60214018821716
Column_1555	265.2631080150604
Column_1607	264.72928953170776
Column_807	264.59073972702026
Column_1317	264.20958280563354
Column_1599	263.8003375530243
Column_21	263.3725187778473
Column_94	262.5614285469055
Column_281	260.78832149505615
Column_1541	259.19103956222534
Column_426	259.06568813323975
Column_1156	258.63600063323975
Column_226	258.08562994003296
Column_1081	257.85833048820496
Column_1518	256.29631066322327
Column_574	256.0042681694031
Column_449	255.7836000919342
Column_1788	255.200035572052
Column_962	255.16503143310547
Column_994	255.15829181671143
Column_392	254.72221732139587
Column_1006	254.48915934562683
Column_934	254.26876950263977
Column_1649	253.90371203422546
Column_511	253.52969908714294
Column_970	252.70546078681946
Column_610	252.0080623626709
Column_1608	251.9596564769745
Column_278	251.85393071174622
Column_1568	251.78440237045288
Column_609	251.73305940628052
Column_1587	249.87978959083557
Column_1682	249.67297339439392
Column_1297	248.5409197807312
Column_364	248.53290104866028
Column_731	248.06396865844727
Column_573	247.2298514842987
Column_1509	245.80223894119263
Column_1362	245.5646915435791
Column_233	245.51672220230103
Column_1386	245.20602703094482
Column_1197	245.17345094680786
Column_86	245.04349088668823
Column_761	244.9856014251709
Column_379	244.30642747879028
Column_210	244.1107201576233
Column_1187	244.01330971717834
Column_1024	243.81002187728882
Column_1199	243.42796754837036
Column_303	242.9465081691742
Column_1059	242.7839207649231
Column_1598	242.44314074516296
Column_1113	242.43711042404175
Column_1349	241.95122957229614
Column_754	241.93620109558105
Column_1631	241.6359624862671
