Feature	Gain
cliente_edad_min6	47.35810089111328
mpayroll_ratiomax6	46.8468017578125
cprestamos_personales_tend6	46.4375
rf_001_005	46.38460159301758
Master_cconsumos	45.74409866333008
ctrx_quarter_lag2	43.98149871826172
Visa_Finiciomora_min6	43.602699279785156
Visa_mconsumototal_min6	43.46160125732422
ccajas_otras_avg6	43.18989944458008
rf_018_013	43.146400451660156
ccajas_consultas_max6	43.058000564575195
Master_fultimo_cierre	43.02630043029785
mtransferencias_recibidas_ratiomax6	42.5177001953125
rf_015_004	42.40679931640625
rf_010_000	42.2987003326416
mcaja_ahorro_tend6	42.19850158691406
Visa_mlimitecompra	41.75960159301758
Master_Finiciomora_max6	41.33769989013672
rf_019_014	40.96419906616211
Visa_msaldototal_delta1	40.8672981262207
cforex_max6	40.76459884643555
ctransferencias_emitidas_ratiomax6	40.447601318359375
cpayroll_trx_max6	40.428001403808594
Visa_Fvencimiento	40.4015998840332
ctransferencias_recibidas_max6	40.06129837036133
mcomisiones_otras_max6	39.46260070800781
chomebanking_transacciones_max6	39.37990188598633
Visa_cconsumos_lag2	39.19309997558594
kmes	38.85749816894531
rf_016_006	38.53730010986328
ccomisiones_otras_tend6	37.776100158691406
ctransferencias_recibidas_lag2	36.88779830932617
minversion1_pesos	36.59189987182617
Visa_delinquency_avg6	36.56639862060547
mcaja_ahorro_max6	36.386600494384766
mtransferencias_emitidas	36.34149932861328
cforex_sell_max6	36.302799224853516
Master_Fvencimiento	36.02640151977539
ctrx_quarter_min6	35.81949996948242
Visa_msaldopesos_delta1	35.815399169921875
ctransferencias_emitidas_lag2	35.80099868774414
Visa_mpagospesos_lag2	35.769901275634766
Master_msaldototal_max6	35.34830093383789
mttarjeta_visa_debitos_automaticos_lag2	35.00120162963867
cseguro_accidentes_personales_lag1	34.85200119018555
rf_002_000	34.180599212646484
Visa_mfinanciacion_limite_min6	34.1068000793457
mttarjeta_visa_debitos_automaticos_avg6	34.062198638916016
mpayroll2_avg6	33.75559997558594
mactivos_margen_avg6	33.74620056152344
mttarjeta_visa_debitos_automaticos_max6	33.72489929199219
mextraccion_autoservicio_ratiomax6	33.58700180053711
cforex_buy_ratioavg6	33.37699890136719
Master_cconsumos_lag2	32.957000732421875
mcomisiones_mantenimiento_min6	32.61280059814453
Visa_mconsumototal_avg6	32.60530090332031
Master_mlimitecompra_lag1	32.03799819946289
Visa_Fvencimiento_delta2	32.028099060058594
mcuenta_corriente_lag2	31.925100326538086
Visa_delinquency_delta1	31.833499908447266
mprestamos_prendarios	31.773399353027344
mpasivos_margen_avg6	31.357999801635742
mtarjeta_visa_consumo_avg6	31.14539909362793
Visa_cconsumos_max6	31.1210994720459
mprestamos_hipotecarios_tend6	30.98110008239746
Visa_mconsumospesos_ratioavg6	30.675399780273438
ccajas_transacciones_lag2	30.659900665283203
mrentabilidad	30.624799728393555
ccallcenter_transacciones_ratioavg6	30.337200164794922
ccomisiones_otras_ratioavg6	30.19540023803711
ccomisiones_mantenimiento_min6	30.09269905090332
Master_mfinanciacion_limite_ratioavg6	29.91390037536621
mcomisiones_otras	29.884199142456055
